,miRNA,Target Gene,Target Gene (Entrez Gene ID)
7269,hsa-miR-130a-5p,PTEN,5728
7270,hsa-miR-130a-5p,RPRD2,23248
7271,hsa-miR-130a-5p,RPSAP58,388524
7272,hsa-miR-130a-5p,SERINC3,10955
7273,hsa-miR-130a-5p,SESN2,83667
7274,hsa-miR-130a-5p,SSR1,6745
7275,hsa-miR-130a-5p,STARD7,56910
7276,hsa-miR-130a-5p,TNFAIP8,25816
7277,hsa-miR-130a-5p,TNRC6A,27327
7278,hsa-miR-130a-5p,UQCRFS1,7386
7279,hsa-miR-130a-5p,VAV3,10451
7280,hsa-miR-130a-5p,VCAM1,7412
7281,hsa-miR-130a-5p,ZNF138,7697
7282,hsa-miR-130a-5p,ZNF208,7757
7283,hsa-miR-130a-5p,ZNF257,113835
7284,hsa-miR-130a-5p,ZNF268,10795
7285,hsa-miR-130a-5p,ZNF275,10838
7286,hsa-miR-130a-5p,ZNF281,23528
7287,hsa-miR-130a-5p,ZNF485,220992
7288,hsa-miR-130a-5p,ZNF550,162972
7289,hsa-miR-130a-5p,ZNF578,147660
7290,hsa-miR-130a-5p,ZNF669,79862
7291,hsa-miR-130a-5p,ZNF701,55762
7292,hsa-miR-130a-5p,ZNF704,619279
7293,hsa-miR-130b-3p,ACVR1,90
7294,hsa-miR-130b-3p,AGO3,192669
7295,hsa-miR-130b-3p,ARHGAP1,392
7296,hsa-miR-130b-3p,ARHGAP12,94134
7297,hsa-miR-130b-3p,ARL6IP1,23204
7298,hsa-miR-130b-3p,ATMIN,23300
7299,hsa-miR-130b-3p,ATP6V0D1,9114
7300,hsa-miR-130b-3p,ATP6V1B2,526
7301,hsa-miR-130b-3p,ATP6V1C1,528
7302,hsa-miR-130b-3p,BLCAP,10904
7303,hsa-miR-130b-3p,BRWD1,54014
7304,hsa-miR-130b-3p,BTBD3,22903
7305,hsa-miR-130b-3p,BTF3L4,91408
7306,hsa-miR-130b-3p,C16orf70,80262
7307,hsa-miR-130b-3p,CALM2,805
7308,hsa-miR-130b-3p,CAPRIN2,65981
7309,hsa-miR-130b-3p,CBY1,25776
7310,hsa-miR-130b-3p,CCDC6,8030
7311,hsa-miR-130b-3p,CCNA2,890
7312,hsa-miR-130b-3p,CDK19,23097
7313,hsa-miR-130b-3p,CEP170,9859
7314,hsa-miR-130b-3p,CEP55,55165
7315,hsa-miR-130b-3p,CHEK2,11200
7316,hsa-miR-130b-3p,CLCN3,1182
7317,hsa-miR-130b-3p,CLIC4,25932
7318,hsa-miR-130b-3p,CLIP1,6249
7319,hsa-miR-130b-3p,CMPK1,51727
7320,hsa-miR-130b-3p,CNOT4,4850
7321,hsa-miR-130b-3p,COX10,1352
7322,hsa-miR-130b-3p,CSF1,1435
7323,hsa-miR-130b-3p,CUL3,8452
7324,hsa-miR-130b-3p,CYLD,1540
7325,hsa-miR-130b-3p,CYP2C9,1559
7326,hsa-miR-130b-3p,DAD1,1603
7327,hsa-miR-130b-3p,DDX6,1656
7328,hsa-miR-130b-3p,DICER1,23405
7329,hsa-miR-130b-3p,DLG5,9231
7330,hsa-miR-130b-3p,DLL1,28514
7331,hsa-miR-130b-3p,DSTYK,25778
7332,hsa-miR-130b-3p,EGLN3,112399
7333,hsa-miR-130b-3p,ENPP5,59084
7334,hsa-miR-130b-3p,EOGT,285203
7335,hsa-miR-130b-3p,ERBB2,2064
7336,hsa-miR-130b-3p,FBXO28,23219
7337,hsa-miR-130b-3p,FMR1,2332
7338,hsa-miR-130b-3p,FOXQ1,94234
7339,hsa-miR-130b-3p,FZD6,8323
7340,hsa-miR-130b-3p,GMFB,2764
7341,hsa-miR-130b-3p,GP2,2813
7342,hsa-miR-130b-3p,GPRC5A,9052
7343,hsa-miR-130b-3p,GRB10,2887
7344,hsa-miR-130b-3p,HABP4,22927
7345,hsa-miR-130b-3p,HOXA5,3202
7346,hsa-miR-130b-3p,HSPA8,3312
7347,hsa-miR-130b-3p,IER3IP1,51124
7348,hsa-miR-130b-3p,IGF1,3479
7349,hsa-miR-130b-3p,IRF1,3659
7350,hsa-miR-130b-3p,ITGB1,3688
7351,hsa-miR-130b-3p,JARID2,3720
7352,hsa-miR-130b-3p,KCTD10,83892
7353,hsa-miR-130b-3p,KIAA1191,57179
7354,hsa-miR-130b-3p,KIF13A,63971
7355,hsa-miR-130b-3p,KLHL21,9903
7356,hsa-miR-130b-3p,KLHL36,79786
7357,hsa-miR-130b-3p,LCLAT1,253558
7358,hsa-miR-130b-3p,LDLR,3949
7359,hsa-miR-130b-3p,LMLN,89782
7360,hsa-miR-130b-3p,LZIC,84328
7361,hsa-miR-130b-3p,MAP7,9053
7362,hsa-miR-130b-3p,MAPK1,5594
7363,hsa-miR-130b-3p,MAPRE3,22924
7364,hsa-miR-130b-3p,MAVS,57506
7365,hsa-miR-130b-3p,MB21D2,151963
7366,hsa-miR-130b-3p,MBNL1,4154
7367,hsa-miR-130b-3p,MBNL3,55796
7368,hsa-miR-130b-3p,MFF,56947
7369,hsa-miR-130b-3p,MID1IP1,58526
7370,hsa-miR-130b-3p,MIGA2,84895
7371,hsa-miR-130b-3p,MLEC,9761
7372,hsa-miR-130b-3p,MMGT1,93380
7373,hsa-miR-130b-3p,MMP2,4313
7374,hsa-miR-130b-3p,MREG,55686
7375,hsa-miR-130b-3p,MSANTD4,84437
7376,hsa-miR-130b-3p,MST1,4485
7377,hsa-miR-130b-3p,MTPN,136319
7378,hsa-miR-130b-3p,NABP1,64859
7379,hsa-miR-130b-3p,NACC2,138151
7380,hsa-miR-130b-3p,NCAPD2,9918
7381,hsa-miR-130b-3p,NFIB,4781
7382,hsa-miR-130b-3p,NIPA1,123606
7383,hsa-miR-130b-3p,NKD2,85409
7384,hsa-miR-130b-3p,NRBF2,29982
7385,hsa-miR-130b-3p,PAFAH1B2,5049
7386,hsa-miR-130b-3p,PAPD4,167153
7387,hsa-miR-130b-3p,PARP1,142
7388,hsa-miR-130b-3p,PDGFRA,5156
7389,hsa-miR-130b-3p,PDRG1,81572
7390,hsa-miR-130b-3p,PDZD11,51248
7391,hsa-miR-130b-3p,PIGA,5277
7392,hsa-miR-130b-3p,PLEKHF2,79666
7393,hsa-miR-130b-3p,PLEKHS1,79949
7394,hsa-miR-130b-3p,POGZ,23126
7395,hsa-miR-130b-3p,POLR1B,84172
7396,hsa-miR-130b-3p,POP7,10248
7397,hsa-miR-130b-3p,PPARA,5465
7398,hsa-miR-130b-3p,PPARG,5468
7399,hsa-miR-130b-3p,PPARGC1A,10891
7400,hsa-miR-130b-3p,PPIG,9360
7401,hsa-miR-130b-3p,PPP1R15B,84919
7402,hsa-miR-130b-3p,PPP6R1,22870
7403,hsa-miR-130b-3p,PPP6R3,55291
7404,hsa-miR-130b-3p,PRKAA1,5562
7405,hsa-miR-130b-3p,PRNP,5621
7406,hsa-miR-130b-3p,PRR23A,729627
7407,hsa-miR-130b-3p,PRUNE2,158471
7408,hsa-miR-130b-3p,PTEN,5728
7409,hsa-miR-130b-3p,PTPN4,5775
7410,hsa-miR-130b-3p,PTPRG,5793
7411,hsa-miR-130b-3p,PXK,54899
7412,hsa-miR-130b-3p,QKI,9444
7413,hsa-miR-130b-3p,RAB34,83871
7414,hsa-miR-130b-3p,RAB5B,5869
7415,hsa-miR-130b-3p,RAG1,5896
7416,hsa-miR-130b-3p,RAN,5901
7417,hsa-miR-130b-3p,RBM20,282996
7418,hsa-miR-130b-3p,RDH11,51109
7419,hsa-miR-130b-3p,ROMO1,140823
7420,hsa-miR-130b-3p,RPF2,84154
7421,hsa-miR-130b-3p,RPRD2,23248
7422,hsa-miR-130b-3p,RPS27A,6233
7423,hsa-miR-130b-3p,RRAGD,58528
7424,hsa-miR-130b-3p,RUNX3,864
7425,hsa-miR-130b-3p,SALL3,27164
7426,hsa-miR-130b-3p,SAV1,60485
7427,hsa-miR-130b-3p,SEC23B,10483
7428,hsa-miR-130b-3p,SECISBP2L,9728
7429,hsa-miR-130b-3p,SERINC3,10955
7430,hsa-miR-130b-3p,SIK1,150094
7431,hsa-miR-130b-3p,SLC10A3,8273
7432,hsa-miR-130b-3p,SLC38A2,54407
7433,hsa-miR-130b-3p,SMAD4,4089
7434,hsa-miR-130b-3p,SNAI3,333929
7435,hsa-miR-130b-3p,SNAPIN,23557
7436,hsa-miR-130b-3p,SNTB1,6641
7437,hsa-miR-130b-3p,SNX5,27131
7438,hsa-miR-130b-3p,SOX4,6659
7439,hsa-miR-130b-3p,SPART,23111
7440,hsa-miR-130b-3p,STARD13,90627
7441,hsa-miR-130b-3p,STAT3,6774
7442,hsa-miR-130b-3p,STX6,10228
7443,hsa-miR-130b-3p,SUN2,25777
7444,hsa-miR-130b-3p,TAOK1,57551
7445,hsa-miR-130b-3p,TGFBR2,7048
7446,hsa-miR-130b-3p,TMEM30A,55754
7447,hsa-miR-130b-3p,TMOD3,29766
7448,hsa-miR-130b-3p,TNFRSF10B,8795
7449,hsa-miR-130b-3p,TNRC6A,27327
7450,hsa-miR-130b-3p,TP53INP1,94241
7451,hsa-miR-130b-3p,TRPC3,7222
7452,hsa-miR-130b-3p,TXNIP,10628
7453,hsa-miR-130b-3p,UBB,7314
7454,hsa-miR-130b-3p,UBBP4,23666
7455,hsa-miR-130b-3p,UBN2,254048
7456,hsa-miR-130b-3p,UVRAG,7405
7457,hsa-miR-130b-3p,WASL,8976
7458,hsa-miR-130b-3p,WIPF2,147179
7459,hsa-miR-130b-3p,YY1,7528
7460,hsa-miR-130b-3p,ZBTB4,57659
7461,hsa-miR-130b-3p,ZBTB7B,51043
7462,hsa-miR-130b-3p,ZBTB8A,653121
7463,hsa-miR-130b-3p,ZEB1,6935
7464,hsa-miR-130b-3p,ZFYVE26,23503
7465,hsa-miR-130b-3p,ZFYVE9,9372
7466,hsa-miR-130b-3p,ZMAT3,64393
7467,hsa-miR-130b-3p,ZNF12,7559
7468,hsa-miR-130b-3p,ZNF154,7710
7469,hsa-miR-130b-3p,ZNF224,7767
7470,hsa-miR-130b-3p,ZNF317,57693
7471,hsa-miR-130b-3p,ZNF354B,117608
7472,hsa-miR-130b-3p,ZNF417,147687
7473,hsa-miR-130b-3p,ZNF529,57711
7474,hsa-miR-130b-3p,ZNF711,7552
7475,hsa-miR-130b-3p,ZNF800,168850
7476,hsa-miR-130b-5p,ARID3A,1820
7477,hsa-miR-130b-5p,CALCOCO2,10241
7478,hsa-miR-130b-5p,CALHM5,254228
7479,hsa-miR-130b-5p,DCTN5,84516
7480,hsa-miR-130b-5p,DEK,7913
7481,hsa-miR-130b-5p,EIF2S1,1965
7482,hsa-miR-130b-5p,EMX2,2018
7483,hsa-miR-130b-5p,GK5,256356
7484,hsa-miR-130b-5p,GOSR2,9570
7485,hsa-miR-130b-5p,MAP3K5,4217
7486,hsa-miR-130b-5p,MYORG,57462
7487,hsa-miR-130b-5p,NFKBID,84807
7488,hsa-miR-130b-5p,NOTCH2,4853
7489,hsa-miR-130b-5p,OTUD4,54726
7490,hsa-miR-130b-5p,PAGR1,79447
7491,hsa-miR-130b-5p,PATL1,219988
7492,hsa-miR-130b-5p,PDE3A,5139
7493,hsa-miR-130b-5p,PLEKHA6,22874
7494,hsa-miR-130b-5p,PPARA,5465
7495,hsa-miR-130b-5p,PRRG4,79056
7496,hsa-miR-130b-5p,RIMS3,9783
7497,hsa-miR-130b-5p,SCYL3,57147
7498,hsa-miR-130b-5p,TACR3,6870
7499,hsa-miR-130b-5p,TIMM17A,10440
7500,hsa-miR-130b-5p,TMCO1,54499
7501,hsa-miR-130b-5p,TNS1,7145
7502,hsa-miR-130b-5p,UBBP4,23666
7503,hsa-miR-130b-5p,YWHAB,7529
7504,hsa-miR-130b-5p,ZNF557,79230
7505,hsa-miR-130b-5p,ZNF793,390927
7506,hsa-miR-132-3p,AGO2,27161
7507,hsa-miR-132-3p,AMD1,262
7508,hsa-miR-132-3p,ARHGAP32,9743
7509,hsa-miR-132-3p,BDNF,627
7510,hsa-miR-132-3p,CCNA2,890
7511,hsa-miR-132-3p,CCNB1,891
7512,hsa-miR-132-3p,CDKN1A,1026
7513,hsa-miR-132-3p,CRK,1398
7514,hsa-miR-132-3p,DAZAP2,9802
7515,hsa-miR-132-3p,EGFR,1956
7516,hsa-miR-132-3p,ELOC,6921
7517,hsa-miR-132-3p,EML4,27436
7518,hsa-miR-132-3p,FOXO1,2308
7519,hsa-miR-132-3p,FXR1,8087
7520,hsa-miR-132-3p,FZD6,8323
7521,hsa-miR-132-3p,GDF5,8200
7522,hsa-miR-132-3p,HBEGF,1839
7523,hsa-miR-132-3p,HS3ST3B1,9953
7524,hsa-miR-132-3p,IRAK4,51135
7525,hsa-miR-132-3p,JPT1,51155
7526,hsa-miR-132-3p,KLHL11,55175
7527,hsa-miR-132-3p,KPNA1,3836
7528,hsa-miR-132-3p,MAPK1,5594
7529,hsa-miR-132-3p,MMP9,4318
7530,hsa-miR-132-3p,MUC13,56667
7531,hsa-miR-132-3p,NUP50,10762
7532,hsa-miR-132-3p,OCLN,100506658
7533,hsa-miR-132-3p,PIK3R3,8503
7534,hsa-miR-132-3p,PLAGL2,5326
7535,hsa-miR-132-3p,PSMA2,5683
7536,hsa-miR-132-3p,RAB5B,5869
7537,hsa-miR-132-3p,RAF1,5894
7538,hsa-miR-132-3p,RASA1,5921
7539,hsa-miR-132-3p,RB1,5925
7540,hsa-miR-132-3p,SIRT1,23411
7541,hsa-miR-132-3p,SLC2A1,6513
7542,hsa-miR-132-3p,SLC38A2,54407
7543,hsa-miR-132-3p,SMAD2,4087
7544,hsa-miR-132-3p,SOX4,6659
7545,hsa-miR-132-3p,SOX5,6660
7546,hsa-miR-132-3p,SOX6,55553
7547,hsa-miR-132-3p,SPRED1,161742
7548,hsa-miR-132-3p,SPRY1,10252
7549,hsa-miR-132-3p,TJAP1,93643
7550,hsa-miR-132-3p,TLN2,83660
7551,hsa-miR-132-3p,TRUB1,142940
7552,hsa-miR-132-3p,TWISTNB,221830
7553,hsa-miR-132-3p,UBXN2A,165324
7554,hsa-miR-132-3p,VMP1,81671
7555,hsa-miR-132-3p,YY1AP1,55249
7556,hsa-miR-132-5p,FOXO1,2308
7557,hsa-miR-132-5p,SNX5,27131
7558,hsa-miR-1321,ACTR2,10097
7559,hsa-miR-1321,ACVR1B,91
7560,hsa-miR-1321,ADGRF2,222611
7561,hsa-miR-1321,AGO2,27161
7562,hsa-miR-1321,AGXT2,64902
7563,hsa-miR-1321,AIP,9049
7564,hsa-miR-1321,AKR7A2,8574
7565,hsa-miR-1321,ANKRD45,339416
7566,hsa-miR-1321,BARHL1,56751
7567,hsa-miR-1321,BBS5,129880
7568,hsa-miR-1321,BCL2L13,23786
7569,hsa-miR-1321,BTG2,7832
7570,hsa-miR-1321,BZW1,9689
7571,hsa-miR-1321,C11orf84,144097
7572,hsa-miR-1321,CDC37,11140
7573,hsa-miR-1321,CHRDL1,91851
7574,hsa-miR-1321,CLASP1,23332
7575,hsa-miR-1321,CLSTN1,22883
7576,hsa-miR-1321,CNBP,7555
7577,hsa-miR-1321,DUSP7,1849
7578,hsa-miR-1321,DUSP9,1852
7579,hsa-miR-1321,GATA6,2627
7580,hsa-miR-1321,GIGYF1,64599
7581,hsa-miR-1321,GPR107,57720
7582,hsa-miR-1321,HHIP,64399
7583,hsa-miR-1321,ITGA11,22801
7584,hsa-miR-1321,KRT80,144501
7585,hsa-miR-1321,LONRF3,79836
7586,hsa-miR-1321,LY6H,4062
7587,hsa-miR-1321,MAT1A,4143
7588,hsa-miR-1321,MLXIP,22877
7589,hsa-miR-1321,MORC4,79710
7590,hsa-miR-1321,MYH14,79784
7591,hsa-miR-1321,NACC1,112939
7592,hsa-miR-1321,NR1H2,7376
7593,hsa-miR-1321,OGDH,4967
7594,hsa-miR-1321,PGAM4,441531
7595,hsa-miR-1321,PHB2,11331
7596,hsa-miR-1321,POLR2F,5435
7597,hsa-miR-1321,RAB11B,9230
7598,hsa-miR-1321,RAB7A,7879
7599,hsa-miR-1321,RNF111,54778
7600,hsa-miR-1321,SCO1,6341
7601,hsa-miR-1321,SENP2,59343
7602,hsa-miR-1321,SEPT2,4735
7603,hsa-miR-1321,SIX3,6496
7604,hsa-miR-1321,SLC29A1,2030
7605,hsa-miR-1321,SRP19,6728
7606,hsa-miR-1321,SUGT1,10910
7607,hsa-miR-1321,SUMO1,7341
7608,hsa-miR-1321,TJP3,27134
7609,hsa-miR-1321,TNRC6B,23112
7610,hsa-miR-1321,TPM3,7170
7611,hsa-miR-1321,UBE2S,27338
7612,hsa-miR-1321,ZCCHC3,85364
7613,hsa-miR-1321,ZNF70,7621
7614,hsa-miR-1321,ZNF710,374655
7615,hsa-miR-1322,BCAS2,10286
7616,hsa-miR-1322,FAM71F2,346653
7617,hsa-miR-1322,GOLGA7,51125
7618,hsa-miR-1322,HIF1A,3091
7619,hsa-miR-1322,KANSL1,284058
7620,hsa-miR-1322,KCNK12,56660
7621,hsa-miR-1322,MBNL3,55796
7622,hsa-miR-1322,MDM2,4193
7623,hsa-miR-1322,MMADHC,27249
7624,hsa-miR-1322,PCNP,57092
7625,hsa-miR-1322,PPP1R16B,26051
7626,hsa-miR-1322,SLC22A3,6581
7627,hsa-miR-1322,SLC37A4,2542
7628,hsa-miR-1322,SLC6A5,9152
7629,hsa-miR-1322,TMEM189,387521
7630,hsa-miR-1322,TMEM189-UBE2V1,387522
7631,hsa-miR-1322,TUBA1B,10376
7632,hsa-miR-1322,UBE2V1,7335
7633,hsa-miR-1322,ZNF442,79973
7634,hsa-miR-1322,ZNF662,389114
7635,hsa-miR-1323,ADSS,159
7636,hsa-miR-1323,ARPP19,10776
7637,hsa-miR-1323,BIRC5,332
7638,hsa-miR-1323,C11orf44,283171
7639,hsa-miR-1323,CLIC4,25932
7640,hsa-miR-1323,CLN8,2055
7641,hsa-miR-1323,CRLS1,54675
7642,hsa-miR-1323,DCP1A,55802
7643,hsa-miR-1323,EML4,27436
7644,hsa-miR-1323,LSM14A,26065
7645,hsa-miR-1323,MFF,56947
7646,hsa-miR-1323,MTA1,9112
7647,hsa-miR-1323,PLEKHG7,440107
7648,hsa-miR-1323,PTBP3,9991
7649,hsa-miR-1323,RDH11,51109
7650,hsa-miR-1323,RTL8C,8933
7651,hsa-miR-1323,SCIN,85477
7652,hsa-miR-1323,SCN9A,6335
7653,hsa-miR-1323,TERF2IP,54386
7654,hsa-miR-1323,TMC7,79905
7655,hsa-miR-1323,TMEM119,338773
7656,hsa-miR-1323,TXNRD1,7296
7657,hsa-miR-1323,WEE1,7465
7658,hsa-miR-1323,YOD1,55432
7659,hsa-miR-1323,ZC3H12C,85463
7660,hsa-miR-1323,ZNF333,84449
7661,hsa-miR-1323,ZNF772,400720
7662,hsa-miR-1324,AFF1,4299
7663,hsa-miR-1324,AGO1,26523
7664,hsa-miR-1324,AVL9,23080
7665,hsa-miR-1324,BACH2,60468
7666,hsa-miR-1324,BICD2,23299
7667,hsa-miR-1324,CABP5,56344
7668,hsa-miR-1324,FEM1A,55527
7669,hsa-miR-1324,HDGF,3068
7670,hsa-miR-1324,IRF4,3662
7671,hsa-miR-1324,KLHL38,340359
7672,hsa-miR-1324,MLLT6,4302
7673,hsa-miR-1324,MPO,4353
7674,hsa-miR-1324,MRRF,92399
7675,hsa-miR-1324,MUM1,84939
7676,hsa-miR-1324,NR2F6,2063
7677,hsa-miR-1324,OLIG3,167826
7678,hsa-miR-1324,PDCL,5082
7679,hsa-miR-1324,POLD3,10714
7680,hsa-miR-1324,SET,6418
7681,hsa-miR-1324,SLC1A2,6506
7682,hsa-miR-1324,SLC29A1,2030
7683,hsa-miR-1324,SPATA2,9825
7684,hsa-miR-1324,TEX9,374618
7685,hsa-miR-1324,TMEM184B,25829
7686,hsa-miR-1324,TMEM213,155006
7687,hsa-miR-1324,TMEM81,388730
7688,hsa-miR-1324,TSR1,55720
7689,hsa-miR-1324,VMP1,81671
7690,hsa-miR-1324,ZNF202,7753
7691,hsa-miR-1324,ZNF274,10782
7692,hsa-miR-133a-3p,AFTPH,54812
7693,hsa-miR-133a-3p,ANXA2,302
7694,hsa-miR-133a-3p,ARPC5,10092
7695,hsa-miR-133a-3p,BCL2L1,598
7696,hsa-miR-133a-3p,CACNA1C,775
7697,hsa-miR-133a-3p,CASP9,842
7698,hsa-miR-133a-3p,CDC42,998
7699,hsa-miR-133a-3p,CDKN1A,1026
7700,hsa-miR-133a-3p,CHMP3,51652
7701,hsa-miR-133a-3p,CNN2,1265
7702,hsa-miR-133a-3p,COL1A1,1277
7703,hsa-miR-133a-3p,CTGF,1490
7704,hsa-miR-133a-3p,EGFR,1956
7705,hsa-miR-133a-3p,ERBB2,2064
7706,hsa-miR-133a-3p,FSCN1,6624
7707,hsa-miR-133a-3p,FTL,2512
7708,hsa-miR-133a-3p,Foxl2,26927
7709,hsa-miR-133a-3p,GSTP1,2950
7710,hsa-miR-133a-3p,HCN2,610
7711,hsa-miR-133a-3p,HCN4,10021
7712,hsa-miR-133a-3p,IGF1,3479
7713,hsa-miR-133a-3p,IGF1R,3480
7714,hsa-miR-133a-3p,KCNH2,3757
7715,hsa-miR-133a-3p,KCNQ1,3784
7716,hsa-miR-133a-3p,LASP1,3927
7717,hsa-miR-133a-3p,LDLRAP1,26119
7718,hsa-miR-133a-3p,MCL1,4170
7719,hsa-miR-133a-3p,MEG3,55384
7720,hsa-miR-133a-3p,MMP14,4323
7721,hsa-miR-133a-3p,MSN,4478
7722,hsa-miR-133a-3p,NCDN,23154
7723,hsa-miR-133a-3p,NFAM1,150372
7724,hsa-miR-133a-3p,NGFR,4804
7725,hsa-miR-133a-3p,NR2C2,7182
7726,hsa-miR-133a-3p,PDLIM5,10611
7727,hsa-miR-133a-3p,PNP,4860
7728,hsa-miR-133a-3p,PRDM16,63976
7729,hsa-miR-133a-3p,RBPJ,3516
7730,hsa-miR-133a-3p,RFFL,117584
7731,hsa-miR-133a-3p,RHOQ,23433
7732,hsa-miR-133a-3p,RNF103-CHMP3,100526767
7733,hsa-miR-133a-3p,SGMS2,166929
7734,hsa-miR-133a-3p,SNX30,401548
7735,hsa-miR-133a-3p,SOX4,6659
7736,hsa-miR-133a-3p,SP1,6667
7737,hsa-miR-133a-3p,TAGLN2,8407
7738,hsa-miR-133a-3p,UBA2,10054
7739,hsa-miR-133a-3p,UCP2,7351
7740,hsa-miR-133a-3p,VKORC1,79001
7741,hsa-miR-133a-3p,ZEB1,6935
7742,hsa-miR-133a-5p,ARHGAP42,143872
7743,hsa-miR-133a-5p,ARL5B,221079
7744,hsa-miR-133a-5p,BAG4,9530
7745,hsa-miR-133a-5p,C12orf49,79794
7746,hsa-miR-133a-5p,CCAR2,57805
7747,hsa-miR-133a-5p,CSRP2,1466
7748,hsa-miR-133a-5p,DEK,7913
7749,hsa-miR-133a-5p,DNAJB6,10049
7750,hsa-miR-133a-5p,EGFR,1956
7751,hsa-miR-133a-5p,FAM35A,54537
7752,hsa-miR-133a-5p,FSCN1,6624
7753,hsa-miR-133a-5p,GDNF,2668
7754,hsa-miR-133a-5p,GRID1,2894
7755,hsa-miR-133a-5p,H2AFX,3014
7756,hsa-miR-133a-5p,IGF2BP1,10642
7757,hsa-miR-133a-5p,LNPEP,4012
7758,hsa-miR-133a-5p,MMP9,4318
7759,hsa-miR-133a-5p,NEDD8,4738
7760,hsa-miR-133a-5p,RHOA,387
7761,hsa-miR-133a-5p,RHOC,389
7762,hsa-miR-133a-5p,TP53INP2,58476
7763,hsa-miR-133b,AKT1,207
7764,hsa-miR-133b,BCL2L1,598
7765,hsa-miR-133b,BCL2L2,599
7766,hsa-miR-133b,CDC42,998
7767,hsa-miR-133b,CDK13,8621
7768,hsa-miR-133b,CHMP3,51652
7769,hsa-miR-133b,CPNE3,8895
7770,hsa-miR-133b,CTGF,1490
7771,hsa-miR-133b,CXCR4,7852
7772,hsa-miR-133b,EGFR,1956
7773,hsa-miR-133b,ERG,2078
7774,hsa-miR-133b,FAIM,55179
7775,hsa-miR-133b,FAS,355
7776,hsa-miR-133b,FGFR1,2260
7777,hsa-miR-133b,FOXC1,2296
7778,hsa-miR-133b,FOXL2,668
7779,hsa-miR-133b,FSCN1,6624
7780,hsa-miR-133b,GLI1,2735
7781,hsa-miR-133b,GLI3,2737
7782,hsa-miR-133b,GSTP1,2950
7783,hsa-miR-133b,HCN2,610
7784,hsa-miR-133b,HCN4,10021
7785,hsa-miR-133b,IGF1R,3480
7786,hsa-miR-133b,KCNH2,3757
7787,hsa-miR-133b,MCL1,4170
7788,hsa-miR-133b,MET,4233
7789,hsa-miR-133b,MMP14,4323
7790,hsa-miR-133b,MMP9,4318
7791,hsa-miR-133b,NUP214,8021
7792,hsa-miR-133b,PITX3,5309
7793,hsa-miR-133b,PKM,5315
7794,hsa-miR-133b,PPP2R2D,55844
7795,hsa-miR-133b,PRDM16,63976
7796,hsa-miR-133b,PTBP1,5725
7797,hsa-miR-133b,PTBP2,58155
7798,hsa-miR-133b,PTPRK,5796
7799,hsa-miR-133b,RB1CC1,9821
7800,hsa-miR-133b,RHOA,387
7801,hsa-miR-133b,RHOQ,23433
7802,hsa-miR-133b,RNF103-CHMP3,100526767
7803,hsa-miR-133b,SGK1,6446
7804,hsa-miR-133b,SIRT1,23411
7805,hsa-miR-133b,SP1,6667
7806,hsa-miR-133b,STK3,6788
7807,hsa-miR-133b,TAGLN2,8407
7808,hsa-miR-134-3p,ACVR2B,93
7809,hsa-miR-134-3p,ASCL2,430
7810,hsa-miR-134-3p,HNRNPUL1,11100
7811,hsa-miR-134-3p,LSM14A,26065
7812,hsa-miR-134-3p,PAICS,10606
7813,hsa-miR-134-3p,PYGO1,26108
7814,hsa-miR-134-3p,TM6SF2,53345
7815,hsa-miR-134-3p,ZNF529,57711
7816,hsa-miR-134-5p,ABCC1,4363
7817,hsa-miR-134-5p,ANGPTL4,51129
7818,hsa-miR-134-5p,CA12,771
7819,hsa-miR-134-5p,DCP2,167227
7820,hsa-miR-134-5p,ELFN2,114794
7821,hsa-miR-134-5p,ERBB2,2064
7822,hsa-miR-134-5p,FEM1A,55527
7823,hsa-miR-134-5p,FOXM1,2305
7824,hsa-miR-134-5p,GABRB2,2561
7825,hsa-miR-134-5p,GOLPH3,64083
7826,hsa-miR-134-5p,IL17REL,400935
7827,hsa-miR-134-5p,ITGB1,3688
7828,hsa-miR-134-5p,KCTD5,54442
7829,hsa-miR-134-5p,KIAA0040,9674
7830,hsa-miR-134-5p,KRAS,3845
7831,hsa-miR-134-5p,MAGI2,9863
7832,hsa-miR-134-5p,MAPKAPK5,8550
7833,hsa-miR-134-5p,NANOG,79923
7834,hsa-miR-134-5p,OPRM1,4988
7835,hsa-miR-134-5p,PAK2,5062
7836,hsa-miR-134-5p,PLAGL2,5326
7837,hsa-miR-134-5p,POLR2F,5435
7838,hsa-miR-134-5p,PUM2,23369
7839,hsa-miR-134-5p,RAB27A,5873
7840,hsa-miR-134-5p,RFC5,5985
7841,hsa-miR-134-5p,SMOC1,64093
7842,hsa-miR-134-5p,SMOC2,64094
7843,hsa-miR-134-5p,STAT5B,6777
7844,hsa-miR-134-5p,TRMO,51531
7845,hsa-miR-134-5p,TULP1,7287
7846,hsa-miR-134-5p,TXNIP,10628
7847,hsa-miR-134-5p,VEGFA,7422
7848,hsa-miR-134-5p,VIM,7431
7849,hsa-miR-134-5p,ZDHHC9,51114
7850,hsa-miR-134-5p,ZNF106,64397
7851,hsa-miR-1343-3p,AS3MT,57412
7852,hsa-miR-1343-3p,BMPR1A,657
7853,hsa-miR-1343-3p,BTF3L4,91408
7854,hsa-miR-1343-3p,CBX5,23468
7855,hsa-miR-1343-3p,CHD4,1108
7856,hsa-miR-1343-3p,CNKSR3,154043
