,miRNA,Target Gene,Target Gene (Entrez Gene ID)
2998,mmu-miR-3095-5p,Frmd6,319710
2999,mmu-miR-3095-5p,Rap2a,76108
3000,mmu-miR-3095-5p,Tmem65,74868
3001,mmu-miR-3096a-3p,Ldlrad3,241576
3002,mmu-miR-3096a-3p,Vav1,22324
3003,mmu-miR-3096a-5p,Gjc3,118446
3004,mmu-miR-3096a-5p,Mapkbp1,26390
3005,mmu-miR-3096a-5p,Slc43a2,215113
3006,mmu-miR-3096b-3p,Tgfb2,21808
3007,mmu-miR-3096b-5p,Dnase2a,13423
3008,mmu-miR-3096b-5p,Mapkbp1,26390
3009,mmu-miR-3097-3p,Casc4,319996
3010,mmu-miR-3097-3p,Loxl2,94352
3011,mmu-miR-3097-3p,Ncbp3,66874
3012,mmu-miR-3097-3p,Prr11,270906
3013,mmu-miR-3097-3p,Rrnad1,229503
3014,mmu-miR-3097-3p,Sp110,109032
3015,mmu-miR-3097-3p,Tmem69,230657
3016,mmu-miR-3097-3p,Trim43b,666747
3017,mmu-miR-3097-3p,Zc3h12a,230738
3018,mmu-miR-3097-5p,Car5b,56078
3019,mmu-miR-3097-5p,Kdm4a,230674
3020,mmu-miR-3097-5p,Slc12a5,57138
3021,mmu-miR-3097-5p,Syt2,20980
3022,mmu-miR-3098-3p,Bcl2,12043
3023,mmu-miR-3098-3p,Dmbx1,140477
3024,mmu-miR-3098-3p,Hrk,12123
3025,mmu-miR-3098-3p,Lars2,102436
3026,mmu-miR-3098-5p,Fbxo32,67731
3027,mmu-miR-3098-5p,Lhfpl4,269788
3028,mmu-miR-3099-3p,Car9,230099
3029,mmu-miR-30a-3p,Tnrc6a,233833
3030,mmu-miR-30a-5p,Ak1,11636
3031,mmu-miR-30a-5p,Bdnf,12064
3032,mmu-miR-30a-5p,Ccne2,12448
3033,mmu-miR-30a-5p,Cd300a,217303
3034,mmu-miR-30a-5p,Celsr3,107934
3035,mmu-miR-30a-5p,Cep170b,217882
3036,mmu-miR-30a-5p,Egfr,13649
3037,mmu-miR-30a-5p,IL21R,50615
3038,mmu-miR-30a-5p,Il18r1,16182
3039,mmu-miR-30a-5p,Irf4,16364
3040,mmu-miR-30a-5p,Lpar3,65086
3041,mmu-miR-30a-5p,Mdm2,17246
3042,mmu-miR-30a-5p,Mtdh,67154
3043,mmu-miR-30a-5p,Reep4,72549
3044,mmu-miR-30a-5p,Smad1,17125
3045,mmu-miR-30a-5p,Snai1,20613
3046,mmu-miR-30a-5p,Timp3,21859
3047,mmu-miR-30a-5p,Tnrc6a,233833
3048,mmu-miR-30a-5p,Tnrc6b,213988
3049,mmu-miR-30a-5p,Twf1,19230
3050,mmu-miR-30a-5p,Wdr89,72338
3051,mmu-miR-30b-3p,Ppif,105675
3052,mmu-miR-30b-3p,Tnrc6a,233833
3053,mmu-miR-30b-5p,Bach2,12014
3054,mmu-miR-30b-5p,Cd300a,217303
3055,mmu-miR-30b-5p,Cep170b,217882
3056,mmu-miR-30b-5p,Il18r1,16182
3057,mmu-miR-30b-5p,Lpar3,65086
3058,mmu-miR-30b-5p,Mtdh,67154
3059,mmu-miR-30b-5p,Neurod1,18012
3060,mmu-miR-30b-5p,Reep4,72549
3061,mmu-miR-30b-5p,Tnrc6b,213988
3062,mmu-miR-30b-5p,Wdr89,72338
3063,mmu-miR-30c-1-3p,Tnrc6a,233833
3064,mmu-miR-30c-5p,Ccne2,12448
3065,mmu-miR-30c-5p,Cd300a,217303
3066,mmu-miR-30c-5p,Celsr3,107934
3067,mmu-miR-30c-5p,Cep170b,217882
3068,mmu-miR-30c-5p,Egfr,13649
3069,mmu-miR-30c-5p,FASN,2194
3070,mmu-miR-30c-5p,Il18r1,16182
3071,mmu-miR-30c-5p,Lpar3,65086
3072,mmu-miR-30c-5p,Mdm2,17246
3073,mmu-miR-30c-5p,Mtdh,67154
3074,mmu-miR-30c-5p,Reep4,72549
3075,mmu-miR-30c-5p,Runx1,12394
3076,mmu-miR-30c-5p,Smad1,17125
3077,mmu-miR-30c-5p,Snai1,20613
3078,mmu-miR-30c-5p,Timp3,21859
3079,mmu-miR-30c-5p,Tnrc6b,213988
3080,mmu-miR-30c-5p,Twf1,19230
3081,mmu-miR-30c-5p,Wdr89,72338
3082,mmu-miR-30d-5p,Bdnf,12064
3083,mmu-miR-30d-5p,Cd300a,217303
3084,mmu-miR-30d-5p,Cep170b,217882
3085,mmu-miR-30d-5p,Il18r1,16182
3086,mmu-miR-30d-5p,Lpar3,65086
3087,mmu-miR-30d-5p,Map4k4,26921
3088,mmu-miR-30d-5p,Mtdh,67154
3089,mmu-miR-30d-5p,Reep4,72549
3090,mmu-miR-30d-5p,Tnrc6b,213988
3091,mmu-miR-30d-5p,Wdr89,72338
3092,mmu-miR-30e-5p,Akap14,434756
3093,mmu-miR-30e-5p,Amer1,72345
3094,mmu-miR-30e-5p,Cd300a,217303
3095,mmu-miR-30e-5p,Cep170b,217882
3096,mmu-miR-30e-5p,DLL4,54567
3097,mmu-miR-30e-5p,Eno2,13807
3098,mmu-miR-30e-5p,Il18r1,16182
3099,mmu-miR-30e-5p,Lpar3,65086
3100,mmu-miR-30e-5p,Lrp6,16974
3101,mmu-miR-30e-5p,Mtdh,67154
3102,mmu-miR-30e-5p,Nfatc3,18021
3103,mmu-miR-30e-5p,Reep4,72549
3104,mmu-miR-30e-5p,Sap30,60406
3105,mmu-miR-30e-5p,Strip1,229707
3106,mmu-miR-30e-5p,Tnrc6b,213988
3107,mmu-miR-30e-5p,Tshb,22094
3108,mmu-miR-30e-5p,Ucp2,22228
3109,mmu-miR-30e-5p,Wdr89,72338
3110,mmu-miR-30e-5p,Zfp9,22750
3111,mmu-miR-31-5p,Dlx3,13393
3112,mmu-miR-31-5p,Fgf10,14165
3113,mmu-miR-31-5p,Hif1a,15251
3114,mmu-miR-31-5p,Krt16,16666
3115,mmu-miR-31-5p,Krt17,16667
3116,mmu-miR-31-5p,Myd88,17874
3117,mmu-miR-31-5p,Pdgfb,18591
3118,mmu-miR-31-5p,Rhoa,11848
3119,mmu-miR-31-5p,Stk40,74178
3120,mmu-miR-31-5p,Tgfb2,21808
3121,mmu-miR-31-5p,Vav3,57257
3122,mmu-miR-3100-3p,Cd1d1,12479
3123,mmu-miR-3100-3p,Ncan,13004
3124,mmu-miR-3100-3p,Vps33b,233405
3125,mmu-miR-3100-5p,Mmp25,240047
3126,mmu-miR-3101-5p,Mtf2,17765
3127,mmu-miR-3101-5p,Tfap2b,21419
3128,mmu-miR-3102-3p,Ddit4l,73284
3129,mmu-miR-3102-3p,Mrps24,64660
3130,mmu-miR-3102-3p,S1pr3,13610
3131,mmu-miR-3102-3p,Tmem38b,52076
3132,mmu-miR-3102-3p,Tnfrsf1b,21938
3133,mmu-miR-3102-5p,Eogt,101351
3134,mmu-miR-3102-5p,Fubp1,51886
3135,mmu-miR-3102-5p,Mrgpre,244238
3136,mmu-miR-3102-5p,Reps2,194590
3137,mmu-miR-3103-3p,Calcrl,54598
3138,mmu-miR-3103-3p,Gpr146,80290
3139,mmu-miR-3103-3p,Il21,60505
3140,mmu-miR-3103-3p,Pacs2,217893
3141,mmu-miR-3103-3p,Pm20d2,242377
3142,mmu-miR-3103-3p,Zfp689,71131
3143,mmu-miR-3104-3p,Chst15,77590
3144,mmu-miR-3104-3p,Fam160b2,239170
3145,mmu-miR-3104-3p,Hlcs,110948
3146,mmu-miR-3104-3p,Nus1,52014
3147,mmu-miR-3104-3p,Zdhhc24,70605
3148,mmu-miR-3105-3p,Bcl2,12043
3149,mmu-miR-3105-3p,Grap,71520
3150,mmu-miR-3105-3p,Lars2,102436
3151,mmu-miR-3105-3p,Tmem38b,52076
3152,mmu-miR-3105-3p,Zfp408,381410
3153,mmu-miR-3105-5p,Kcnc1,16502
3154,mmu-miR-3106-5p,Cd300a,217303
3155,mmu-miR-3106-5p,Dph7,67228
3156,mmu-miR-3106-5p,H2-T24,15042
3157,mmu-miR-3106-5p,Ikbkg,16151
3158,mmu-miR-3106-5p,Mylip,218203
3159,mmu-miR-3108-5p,Lzts3,241638
3160,mmu-miR-3108-5p,Nab1,17936
3161,mmu-miR-3108-5p,Prrg3,208748
3162,mmu-miR-3108-5p,Vmn1r58,81014
3163,mmu-miR-3108-5p,Zfp933,242747
3164,mmu-miR-3109-3p,Gjc3,118446
3165,mmu-miR-3110-5p,4930579G24Rik,75939
3166,mmu-miR-3110-5p,A830018L16Rik,320492
3167,mmu-miR-3110-5p,Adarb1,110532
3168,mmu-miR-3110-5p,Auts2,319974
3169,mmu-miR-3110-5p,Camk4,12326
3170,mmu-miR-3110-5p,Car5a,12352
3171,mmu-miR-3110-5p,Ccdc78,381077
3172,mmu-miR-3110-5p,Cd8b1,12526
3173,mmu-miR-3110-5p,Chek2,50883
3174,mmu-miR-3110-5p,Clmn,94040
3175,mmu-miR-3110-5p,Erich1,234086
3176,mmu-miR-3110-5p,Ftsj1,54632
3177,mmu-miR-3110-5p,Gabpb2,213054
3178,mmu-miR-3110-5p,Gga2,74105
3179,mmu-miR-3110-5p,Inip,66209
3180,mmu-miR-3110-5p,Kcnj5,16521
3181,mmu-miR-3110-5p,Magt1,67075
3182,mmu-miR-3110-5p,Mettl2,52686
3183,mmu-miR-3110-5p,Myo1e,71602
3184,mmu-miR-3110-5p,Ptpn7,320139
3185,mmu-miR-3110-5p,Rad51d,19364
3186,mmu-miR-3110-5p,Rnf168,70238
3187,mmu-miR-3110-5p,Sept9,53860
3188,mmu-miR-3110-5p,Taf1a,21339
3189,mmu-miR-3110-5p,Tcea1,21399
3190,mmu-miR-3110-5p,Tns4,217169
3191,mmu-miR-3110-5p,Tprkb,69786
3192,mmu-miR-3110-5p,Ubxn2a,217379
3193,mmu-miR-3110-5p,Xcr1,23832
3194,mmu-miR-3112-5p,Arvcf,11877
3195,mmu-miR-3112-5p,Borcs7,66439
3196,mmu-miR-3112-5p,Olr1,108078
3197,mmu-miR-3112-5p,Prok2,50501
3198,mmu-miR-3113-5p,Bckdk,12041
3199,mmu-miR-3113-5p,Dlgap5,218977
3200,mmu-miR-3113-5p,Lgr5,14160
3201,mmu-miR-3113-5p,Rpl7l1,66229
3202,mmu-miR-3113-5p,Zfp933,242747
3203,mmu-miR-32-5p,Enpp6,320981
3204,mmu-miR-32-5p,Gm5148,381438
3205,mmu-miR-32-5p,Stk10,20868
3206,mmu-miR-320-3p,Coro1a,12721
3207,mmu-miR-320-3p,E2f1,13555
3208,mmu-miR-320-3p,Emilin2,246707
3209,mmu-miR-320-3p,Ets2,23872
3210,mmu-miR-320-3p,Hspb6,243912
3211,mmu-miR-320-3p,Mfsd4a,213006
3212,mmu-miR-320-3p,Mmp9,17395
3213,mmu-miR-320-3p,Sf1,22668
3214,mmu-miR-320-3p,Synb,239167
3215,mmu-miR-320-3p,Tmem236,625286
3216,mmu-miR-322-5p,Arl2,56327
3217,mmu-miR-322-5p,Armcx6,278097
3218,mmu-miR-322-5p,Bicd1,12121
3219,mmu-miR-322-5p,Dhdh,71755
3220,mmu-miR-322-5p,Fbxo21,231670
3221,mmu-miR-322-5p,Irgq,210146
3222,mmu-miR-322-5p,Klc1,16593
3223,mmu-miR-322-5p,Mapkap1,227743
3224,mmu-miR-322-5p,TOB2,10766
3225,mmu-miR-322-5p,Tacc1,320165
3226,mmu-miR-323-3p,Eed,13626
3227,mmu-miR-323-3p,Kctd12,239217
3228,mmu-miR-323-3p,Tyw1,100929
3229,mmu-miR-324-3p,Cog7,233824
3230,mmu-miR-324-3p,Zzz3,108946
3231,mmu-miR-324-5p,Dip2b,239667
3232,mmu-miR-324-5p,Rcan2,53901
3233,mmu-miR-324-5p,Slc2a10,170441
3234,mmu-miR-324-5p,Smo,319757
3235,mmu-miR-324-5p,Vash1,238328
3236,mmu-miR-325-3p,Arc,11838
3237,mmu-miR-325-3p,Ephx3,71932
3238,mmu-miR-326-3p,Dync1li2,234663
3239,mmu-miR-326-3p,Ephb3,13845
3240,mmu-miR-326-3p,Ets1,23871
3241,mmu-miR-326-3p,Rnf150,330812
3242,mmu-miR-326-3p,Smo,319757
3243,mmu-miR-326-3p,Vsx1,114889
3244,mmu-miR-328-3p,Bace1,23821
3245,mmu-miR-328-3p,Dcc,13176
3246,mmu-miR-329-3p,1700028K03Rik,76421
3247,mmu-miR-329-3p,2900026A02Rik,243219
3248,mmu-miR-329-3p,3110082I17Rik,73212
3249,mmu-miR-329-3p,A430078G23Rik,319493
3250,mmu-miR-329-3p,Aak1,269774
3251,mmu-miR-329-3p,Abca6,76184
3252,mmu-miR-329-3p,Acot11,329910
3253,mmu-miR-329-3p,Adamts4,240913
3254,mmu-miR-329-3p,Adcyap1r1,11517
3255,mmu-miR-329-3p,Adm,11535
3256,mmu-miR-329-3p,Akap10,56697
3257,mmu-miR-329-3p,Akap2,11641
3258,mmu-miR-329-3p,Akap5,238276
3259,mmu-miR-329-3p,Alkbh1,211064
3260,mmu-miR-329-3p,Alkbh5,268420
3261,mmu-miR-329-3p,Amotl1,75723
3262,mmu-miR-329-3p,Ankfy1,11736
3263,mmu-miR-329-3p,Ankle1,234396
3264,mmu-miR-329-3p,Anln,68743
3265,mmu-miR-329-3p,Appl1,72993
3266,mmu-miR-329-3p,Arf3,11842
3267,mmu-miR-329-3p,Arhgap12,75415
3268,mmu-miR-329-3p,Arhgef15,442801
3269,mmu-miR-329-3p,Arl14epl,381142
3270,mmu-miR-329-3p,Arl5b,75869
3271,mmu-miR-329-3p,Armc2,213402
3272,mmu-miR-329-3p,Atxn7,246103
3273,mmu-miR-329-3p,Azi2,27215
3274,mmu-miR-329-3p,Bahcc1,268515
3275,mmu-miR-329-3p,Bbc3,170770
3276,mmu-miR-329-3p,Bcl2l11,12125
3277,mmu-miR-329-3p,Bcl2l15,229672
3278,mmu-miR-329-3p,Bpifc,270757
3279,mmu-miR-329-3p,Bsn,12217
3280,mmu-miR-329-3p,Btn1a1,12231
3281,mmu-miR-329-3p,Btnl9,237754
3282,mmu-miR-329-3p,C2cd4c,237397
3283,mmu-miR-329-3p,Cadm2,239857
3284,mmu-miR-329-3p,Cadm3,94332
3285,mmu-miR-329-3p,Capza1,12340
3286,mmu-miR-329-3p,Casc4,319996
3287,mmu-miR-329-3p,Ccdc144b,241943
3288,mmu-miR-329-3p,Cd3d,12500
3289,mmu-miR-329-3p,Cdc37,12539
3290,mmu-miR-329-3p,Cdk12,69131
